Unnamed: 0,date,developerResponse,review,rating,isEdited,userName,title,app_name,app_id,category,probability,l1_inaccurate_cycle_prediction,l2_unfair_functionality_charges,l3_user_data_privacy_concerns,l4_if_related_to_the_overturn
1124,4/10/23 18:29,"{'id': 35909769, 'body': 'Hey, thanks for reaching out. Offering a trustworthy, safe platform has always been our priority. From 2019 new joiners have been required to create a free account because the safest place for our community’s data is on our EU-based servers, and not on devices which can be lost or stolen. We’ve been communicating the importance of creating an account to everyone since then. We cannot share this information with you without a verified account. If you have any more questions, you can contact us at support.helloclue.com/hc/en-us. Thank you, Ilaria from Clue.', 'modified': '2023-04-12T08:37:50Z'}","I really used to love this app. I used it for years and appreciated the variety of options there were for logging data. It had everything - birth control, discharge, alcohol use, mood, etc. - but suddenly after updating the app they’re asking me to make an account! And unless I do, I can’t log any more data or access my old logs! Not everything needs to have an account, especially period apps in a post-roe world. Now I have to find another period app and start all over…ugh",2,False,St3r1ingSi1v3r,Why do I need an account?,clue-period-tracker-calendar,657189652,#NAME?,0.987707564,0,1,1,1
1353,6/24/23 21:02,"{'id': 37354785, 'body': ""Hey, thanks for your feedback - we've shared it with our Science team. All the best from Clue."", 'modified': '2023-06-27T09:16:04Z'}","I’ve used this app for years but am deleting it after seeing that they not only advise you to go to planned parenthood when you have a positive pregnancy test but strongly advises against any pregnancy crises center, and lies by saying that crises centers don’t provide medical care and only tell women not to get abortion. Which is an outright lie, having volunteered for one I know there are real medical professionals at these centers and the centers goal is to help and support women all through pregnancy and after which is infinitely more than planned parenthood does",1,False,Belbyshatts,False information,clue-period-tracker-calendar,657189652,"None of the provided categories apply to this review. The review focuses on the app's advice regarding pregnancy centers and does not mention cycle prediction accuracy, functionality charges, user data privacy concerns, or the overturn of Roe v. Wade.",0.625431029,0,0,0,0
1367,10/26/20 3:53,"{'id': 18734230, 'body': 'Hello, thanks for writing to us and expressing your feedback over the recent message about our podcast episode regarding abortion. We’re very sorry if this message offended you in any way.\nWhen regarding culturally taboo topics like this, our goal is to provide Clue users with a scientific and medical perspective. Our intention was not to promote abortion nor abortion rights, but rather to help people get a better understanding of what it entails from an objective point of view. We are in no way attempting to change your point of view on this issue, but rather to demystify social, cultural, and medical aspects of it.\nWe take your feedback very seriously. Moving forward, we will try to improve our communications regarding sensitive topics like these.\nBest,\nClue Support Team', 'modified': '2020-10-27T12:14:06Z'}","Long time user of this app- loved the appearance and ease of tracking everything from birth control to headaches to skin issues. However, since the new update, the app will crash after I attempt to track anything. Worse yet, it seems that I can’t even track my period without being bombarded with unwanted ads normalizing abortion. This app has become unusable for me- and I’m sure many others as well. I’m sure this is not going to change any time soon so I’m deleting it after over 3 years of being a subscriber.",1,False,love4music,Crashes and Biased Ads,clue-period-tracker-calendar,657189652,#NAME?,0.992666627,0,1,0,0
1450,6/20/23 13:12,,"Unfortunately I purchased Clue Plus for my pregnancy and I no longer use it. It’s actually the worst app with the worst information. I bought it for the pregnancy and it keeps talking about if I change my mind the decide on abortion. It refers to me as a pregnant person and a chest feeder. I’m a woman, with breasts. Also, at 11 weeks I was looking for info on how I’m supposed to be feeling and it’s talking about depression and “partner depression”. It the most negative app I’ve ever seen. I switched right away to Baby Center. It’s 100% better!",1,False,Sarahburnsy,Worst App,clue-period-tracker-calendar,657189652,"- l2_unfair_functionality_charges: The user expresses dissatisfaction with the app's content and functionality, which they paid for.
- l4_if_related_to_the_overturn: The review mentions abortion, which could be indirectly related to concerns following the overturn of Roe v. Wade.",0.901418153,0,1,0,1
1510,2/28/23 23:00,,"I have been using the clue app for years. I find it hard to navigate and bad at predicting, BUT I also have found recently they are pro abortion. As a pro-lifer, I am disgusted by articles such as “Abortion is healthcare”, “What to Expect at an Abortion”, and more. This should NOT BE NORMALIZED and is disgusting. Going to try to find a new period app soon so I’m not supporting a woke narrative of pro abortion positivity. No matter what side you’re on, abortion isn’t a normal happy experience. Do better. Be a non biased period app for WOMEN, not “uterus-havers” or whatever.",1,False,Eaaurit,Baby-killer supporters,clue-period-tracker-calendar,657189652,"The review can be classified under the following categories:

- l1_inaccurate_cycle_prediction: The reviewer mentions that the app is ""bad at predicting.""
- l4_if_related_to_the_overturn: The review discusses the app's stance on abortion, which is a topic closely related to the overturn of Roe v. Wade, although it does not explicitly mention the overturn.",0.592473519,1,0,0,1
1538,6/25/22 1:19,"{'id': 30598263, 'body': 'Hey, thanks for reaching out. We understand any anxiety you may be feeling right now. We’d like to reassure people that any health data tracked in Clue is private and safe. This includes data about pregnancies, pregnancy loss or abortion. Keeping sensitive data safe is fundamental to our values and what we believe in. We will never disclose this information. We also follow EU General Data Protection Regulation (GDPR) laws, which means we give special protection to any reproductive health data tracked in Clue. We understand this is a distressing time for some people and if you have any more questions, feel free to contact us at trust@helloclue.com. Hope this helps, Ilaria from Clue.', 'modified': '2022-06-28T09:42:44Z'}","With the overturning of Roe v Wade, there is no guarantee that Clue will keep information private and not distribute it if subpoenaed. Delete the app now. Until they can promise that they will violate the law to keep people safe from prosecution, assume they will cooperate with law enforcement and use the data you have given them to penalize miscarriages or abortions. Even if they make that promise, assume they will not keep it. I know it is convenient, but it is not worth the risk. If you live in the US, delete the app, delete your data, protect yourself.",1,False,endless_nine,No Longer Safe,clue-period-tracker-calendar,657189652,#NAME?,0.996811221,0,0,1,1
1595,1/21/21 4:42,,"Clue was a great app until recently. Clue is taking the woman out of the experience and replacing us with “people” who have periods, as if that is science or politically correct. They’re now taking the main reason to use the app out of it - the fertility calendar! They say it’s for wider audience appeal (what the?! Tone deaf much?) and because it shouldn’t be used as birth control - while simultaneously promoting abortion as birth control. Clue is clueless and in the upside down. There are only two genders. It’s science. Quit edging women out!!!!!!!",2,False,Sarahmseattle,Clueless,clue-period-tracker-calendar,657189652,#NAME?,0.894299544,0,1,0,0
1768,12/24/22 15:42,"{'id': 33950121, 'body': 'Hey, thanks for getting in touch. To use the Clue app, you need to create an account. Since 2019, everyone has been asked to create an account. We have been communicating the benefits of doing so in the app since then. Creating a free account will transfer your data from your phone, to our secure EU-based servers. This is the safest way to store and backup your data–especially if you change or lose your phone. You can learn more about how we keep your data safe here: https://clue.link/WQD3H. If you have any more questions, you can contact us at support.helloclue.com/hc/en-us. Hope this helps, Ilaria from Clue.', 'modified': '2022-12-27T07:42:30Z'}","This new update lost all my tags for the past 10 years. I used it to show my doctors correlations with my symptoms, now it’s gone. I hear they are working on bringing that back but once they do I will leave the app. I no longer trust them with my data now that I had to make an account. And it’s very alarming they would change this after the roe v wade turn over. Our data will be used against us, not now, but some day. This is how it starts!!!",1,False,chelychely,Pitiful update,clue-period-tracker-calendar,657189652,#NAME?,0.999055274,0,0,1,1
1780,10/25/20 13:17,"{'id': 18734228, 'body': 'Hello, thanks for writing to us and expressing your feedback over the recent message about our podcast episode regarding abortion. We’re very sorry if this message offended you in any way.\nWhen regarding culturally taboo topics like this, our goal is to provide Clue users with a scientific and medical perspective. Our intention was not to promote abortion nor abortion rights, but rather to help people get a better understanding of what it entails from an objective point of view. We are in no way attempting to change your point of view on this issue, but rather to demystify social, cultural, and medical aspects of it.\nWe take your feedback very seriously. Moving forward, we will try to improve our communications regarding sensitive topics like these.\nBest,\nClue Support Team', 'modified': '2020-10-27T12:14:04Z'}","I was interested in an app to track my period and I saw from my friend that the Clue app supports abortion, and I cannot use an app that supports the killing of babies. For whoever is reading this, I am sure you are thankful your mother did not agree to a doctor removing you from your mothers womb and taking your life just as I am grateful for that. In addition, the effects to a woman’s soul after taking her own child’s life are horrible. There is freedom and forgives in Jesus but the truth is abortion is not right.",1,False,corneliasdaughter,I do not support the killing of babies,clue-period-tracker-calendar,657189652,"This review does not fit into any of the provided categories. The review primarily expresses a personal and moral stance on abortion rather than discussing the app's functionality, data privacy, or the impact of the Roe v. Wade overturn.",0.61133805,0,0,0,0
1819,1/10/23 5:54,"{'id': 34242849, 'body': 'Hey, thanks for reaching out. Offering a trustworthy, safe platform has always been our priority. From 2019 new joiners have been required to create a free account because the safest place for our community’s data is on our EU-based servers, and not on devices which can be lost or stolen. We’ve been communicating the importance of creating an account to everyone since then. We cannot share this information with you without a verified account. Thank you, Ilaria from Clue.', 'modified': '2023-01-12T08:19:50Z'}","I’ve been leary of tracking periods on my phone since Roe even though I’m just a simple rural mom. I felt I could trust this company. But today I can’t see my info without logging in. I tried the option of logging in without sharing my email but it will not allow that. My history now belongs to them.

I’m out. No more online period tracking ever again for me. I’ll just keep a notebook and keep my privacy, thank you very much.",1,False,AuntieLaurel,I’m out.,clue-period-tracker-calendar,657189652,#NAME?,0.998935961,0,0,1,1
2034,9/21/23 16:02,,The app does just about everything I want it to do with some level of annoyance with extra button clicking but it works great. Does what it needs to do. However I simply cannot in good conscience rate this app higher than a 2 because they support calling women “menstruaters” and abortion. If you can get over that then it’s fine,2,False,Midn1ghtFen0xFeath3r,"Good tracking, bad politics",clue-period-tracker-calendar,657189652,"The review does not fall into any of the specified categories. 

- l1_inaccurate_cycle_prediction: No mention of cycle prediction accuracy.
- l2_unfair_functionality_charges: No mention of fees, ads, or degraded performance.
- l3_user_data_privacy_concerns: No mention of data privacy concerns.
- l4_if_related_to_the_overturn: No mention of Roe v. Wade or the overturn.

The review primarily expresses a personal opinion on the app's support for certain social issues.",0.360190111,1,1,1,1
2211,10/26/20 1:17,"{'id': 18734231, 'body': 'Hello, thanks for writing to us and expressing your feedback over the recent message about our podcast episode regarding abortion. We’re very sorry if this message offended you in any way.\nWhen regarding culturally taboo topics like this, our goal is to provide Clue users with a scientific and medical perspective. Our intention was not to promote abortion nor abortion rights, but rather to help people get a better understanding of what it entails from an objective point of view. We are in no way attempting to change your point of view on this issue, but rather to demystify social, cultural, and medical aspects of it.\nWe take your feedback very seriously. Moving forward, we will try to improve our communications regarding sensitive topics like these.\nBest,\nClue Support Team', 'modified': '2020-10-27T12:14:09Z'}",If I could give a zero star I would. I’ve used clue for several years and like it’s basic interface and options. But lately it’s been so wrong and in the worst way possible. The last thing I would ever expect from an app I simply want to use to track my period is propaganda trying to normalize abortion. This is not okay. I’m deleting it telling everyone I know to never use or support this app or company.,1,False,ajdjfbskafx,I never asked for propaganda,clue-period-tracker-calendar,657189652,#NAME?,0.874552703,1,0,0,1
2302,10/24/20 1:10,"{'id': 18706321, 'body': 'Thanks for writing to us and expressing your feedback over the recent message about our podcast episode regarding abortion. We’re very sorry if this message offended you in any way.\nWhen regarding culturally taboo topics like this, our goal is to provide Clue users with a scientific and medical perspective, but is in no way an attempt to change your personal views on this issue. We take your feedback very seriously and will try to improve our communications regarding sensitive topics like these moving forward.\nBest,\nClue Support Team\n', 'modified': '2020-10-26T11:16:48Z'}","The tracking features are top notch, but today I signed on and they had a pop-up for their new podcast normalizing abortion, which I find ultimately disturbing. I don’t want to be support that so I won’t be using the app anymore. 

Their twitter page also talks about how trans men and “non binary” people menstruate, which isn’t as much a moral roadblock as it is a this-isn’t-what-I-signed-up-for. These ideas are not all synonymous with female menstrual health...",1,False,melanieispurple,Boosted Podcast About Abortion,clue-period-tracker-calendar,657189652,"This review does not fit into any of the provided categories. The concerns expressed are about the app's content and messaging rather than its functionality, accuracy, charges, or data privacy.",0.460958713,0,0,0,0
2367,12/22/22 3:24,"{'id': 33911078, 'body': 'Hi, thanks for getting in touch. Since 2019, everyone has been asked to create an account. We have been communicating the benefits of doing so in the app since then. Creating a free account will transfer your data from your phone, to our secure EU-based servers. This is the safest way to store and backup your data–especially if you change or lose your phone. You can learn more about how we keep your data safe here: https://clue.link/WQD3H. If you have any more questions, you can contact us at support.helloclue.com/hc/en-us. Hope this helps, Rhiannon from Clue.', 'modified': '2022-12-24T10:43:11Z'}","The app no longer allows me to track without an account. Considering the overturn of Roe v Wade, I am not ok with being forced to create an account. Unfortunately, there was no war I regarding this change of requirements to access the app and I am now unable to view my prior cycle data so I can transfer to another app or manual tracking",1,False,B. McAlister,Unannounced Changes | No Longer Able to Access Prior History,clue-period-tracker-calendar,657189652,#NAME?,0.972302538,0,0,1,1
2425,7/18/22 16:07,"{'id': 31015067, 'body': 'Hello, Clue refers to those who menstruate as ‘women and people with cycles’ to strive to be as scientifically accurate and inclusive to our user base as possible. Please check out our article https://helloclue.com/articles/lgbt/the-science-behind-periods-and-gender explaining our stance and the science behind it. Besides, we strongly believe that access to safe, timely abortions is essential to the health of anyone who can become pregnant. Restrictive laws don’t stop abortions, instead they cause more people to seek out abortions that are unregulated and therefore unsafe.', 'modified': '2022-07-21T10:04:09Z'}","Wanted to like this app but this app isn’t for women. They like to pretend otherwise. You get ridiculous articles such as “pregnancy as a nonbinary person”, “talking about periods beyond gender” and “abortion is healthcare” and other abortion topics like shut up….just shut up lol. This was cool when it was only about women and tracking their menstruation cycles. Now its just left wing propaganda. Will be deleting app. Don’t waste your time",1,False,Antiflagjude69,Woke app,clue-period-tracker-calendar,657189652,None of the provided categories apply to this review.,0.356808199,0,0,0,0
2690,3/30/23 16:35,"{'id': 35737508, 'body': 'Hey, thanks for reaching out. Offering a trustworthy, safe platform has always been our priority. From 2019 new joiners have been required to create a free account because the safest place for our community’s data is on our EU-based servers, and not on devices which can be lost or stolen. We’ve been communicating the importance of creating an account to everyone since then. We cannot share this information with you without a verified account. Thank you, Ilaria from Clue.', 'modified': '2023-04-03T10:06:34Z'}",Between now being required to create an account (good luck if you live in a state where abortion is illegal - no clear communication from Clue on if your information is protected) and the insane amount of notifications to pay for the basic services that used to be included for free - I’ll be looking for a new app.,1,False,favonianism,Changes,clue-period-tracker-calendar,657189652,#NAME?,0.995368456,0,1,1,0
2790,12/28/23 18:09,,"Over the years this app has gotten more and more woke. I was mildly annoyed by the amount of sexual and lgbtq content that had increased on the app, but I continued to use it. Once I started using the app to track pregnancy, I could not ignore the very pro-abortion messages. I will never use or recommend this app again.",1,False,megatsgsis,Can no longer tolerate this app,clue-period-tracker-calendar,657189652,"The review does not fit into any of the provided categories. It primarily expresses dissatisfaction with the app's content related to sexual and LGBTQ topics, as well as pro-abortion messages, but does not mention cycle prediction accuracy, functionality charges, user data privacy concerns, or the overturn of Roe v. Wade.",0.358648026,0,0,0,0
2925,3/4/23 4:33,"{'id': 35228494, 'body': 'Hey, thanks for getting in touch. Since 2019, everyone has been asked to create an account. We have been communicating the benefits of doing so in the app since then. Creating a free account will transfer your data from your phone, to our secure EU-based servers. This is the safest way to store and backup your data–especially if you change or lose your phone. You can learn more about how we keep your data safe here: https://clue.link/WQD3H. Hope this helps, Ilaria from Clue.', 'modified': '2023-03-06T11:29:07Z'}","Previously, clue data was stored locally on phone storage. Since the update, you are forced to make an account with your email/name.
Now that courts are using period app data to determine whether an abortion has taken place, it is no longer safe to trust personal health data with Clue.",1,False,s.fhrrjkbdredgj,Not safe to use anymore,clue-period-tracker-calendar,657189652,#NAME?,0.962874989,0,0,1,1
3124,8/20/23 5:00,,"I’ve been using this app for several years and now realize that they encourage abortion. 
Our mothers did not kill us in their womb, so why would we think we have the right to take the life of any fetus in ours!  
Very disappointing.
We should all be cherishing life!
It is a gift!",1,False,AvonHR,Disappointed,clue-period-tracker-calendar,657189652,"This review does not fit into any of the provided categories. It primarily expresses a personal opinion on abortion rather than discussing the app's functionality, data privacy, or the impact of the Roe v. Wade overturn.",0.465630862,0,0,0,0
3127,1/23/23 18:58,"{'id': 34492804, 'body': 'Hey, thanks for reaching out. We’re happy to let you know that this tracking category is now back in the Clue app. This also includes any data you’ve previously tracked in this category. Make sure you’ve updated your app to the latest version to see it. Also, we can reassure you that Clue doesn’t give any data to third parties under any circumstances. Keeping your data safe is at the core of everything we do. Hope this helps, Ilaria from Clue.', 'modified': '2023-01-26T09:18:34Z'}","Used to be able to create own notes (ie for pain-> headache -> “low grade” “took Rx”  but with the new update that’s impossible. Will probably delete this because but I my is it less useful, but I don’t trust the company to protect my privacy from  government anti- abortion wackos who’d  prosecute me for missing a period.",1,False,DrylandAhoy305,Horrible update,clue-period-tracker-calendar,657189652,#NAME?,0.975512488,0,1,1,1
3154,10/23/20 14:22,"{'id': 18706326, 'body': 'Thanks for writing to us and expressing your feedback over the recent message about our podcast episode regarding abortion. We’re very sorry if this message offended you in any way.\nWhen regarding culturally taboo topics like this, our goal is to provide Clue users with a scientific and medical perspective, but is in no way an attempt to change your personal views on this issue. We take your feedback very seriously and will try to improve our communications regarding sensitive topics like these moving forward.\nBest,\nClue Support Team\n', 'modified': '2020-10-26T11:16:57Z'}","Gallup polls from the last several years have consistently shown that half of adult women in America are pro-life. All those women and I don’t need a period tracker pushing Big Abortion’s agenda. At the very least, they could mention in the podcast that scientific consensus says a unique human life begins at fertilization, or admit that most late-term abortions aren’t medically necessary.",1,False,Joose9977,Stop erasing pro-life women,clue-period-tracker-calendar,657189652,"The review text does not fit into any of the provided categories. It primarily expresses a political opinion rather than addressing specific issues with the app's functionality, data privacy, or the impact of the Roe v. Wade overturn.

- None",0.466057389,0,0,0,0
3228,3/12/23 19:45,"{'id': 35399123, 'body': 'Hey, thanks for getting in touch. To use the Clue app, you need to create an account. Since 2019, everyone has been asked to create an account. We have been communicating the benefits of doing so in the app since then. Creating a free account will transfer your data from your phone, to our secure EU-based servers. This is the safest way to store and backup your data–especially if you change or lose your phone. You can learn more about how we keep your data safe here: https://clue.link/WQD3H. Hope this helps, Suzon from Clue.', 'modified': '2023-03-15T10:06:53Z'}",I used to love this app but now they want me to create an account- which didn’t used to be a requirement. I refuse to give a face to my period data in the post Roe decision era. I’ll go back to old school tracking now. Thanks for screwing with a perfectly good system. F-,1,False,asivoria,This app used to be great no longer,clue-period-tracker-calendar,657189652,#NAME?,0.957103522,0,0,1,1
3275,10/30/20 7:07,"{'id': 18856171, 'body': 'Hello! Thanks for the heads up and sorry about that bug. Feel free to reach us directly from the app: Support - Technical Issues - Known issues - Contact us or on our website support.helloclue.com. Concerning topics such as abortion, we commit to offering scientific and medical perspective, which means there is no agenda behind it - our goal is to help people get a better understanding of what it entails from an objective point of view, without aiming to set or change views on it. ', 'modified': '2020-11-02T16:57:27Z'}","I used to love this app & have used it for a few years to track symptoms, periods, ovulation etc. It crashes every time I try to use it now. I keep looking for an update for bug fixes, but there aren’t any. I’m also unhappy with them promoting abortion, but that’s another matter.",1,False,Gokaisergo,Keeps Crashing,clue-period-tracker-calendar,657189652,#NAME?,0.92327466,0,1,0,0
3476,2/7/23 16:14,"{'id': 34831695, 'body': ""Hey, thanks for getting in touch. This was a technical issue and we're sorry you experienced it. The good news is that it is now fixed. Update your Clue app to the latest version to get it working normally again. Hope this helps, Ilaria from Clue."", 'modified': '2023-02-13T09:44:32Z'}","During updates the app changes your selected privacy settings to allow advertisers to track your information despite the user’s previous selections. Post Roe v. wade, this is an unacceptable and nefarious practice. Shameful",1,False,annoyed but whatever,"Beware, they will sell your data",clue-period-tracker-calendar,657189652,#NAME?,0.987165237,0,0,1,1
3698,3/16/23 18:45,"{'id': 35480450, 'body': 'Hey, thanks for getting in touch. To use the Clue app, you need to create an account. Since 2019, everyone has been asked to create an account. We have been communicating the benefits of doing so in the app since then. Creating a free account will transfer your data from your phone, to our secure EU-based servers. This is the safest way to store and backup your data–especially if you change or lose your phone. You can learn more about how we keep your data safe here: https://clue.link/WQD3H. If you have any more questions, you can contact us at support.helloclue.com/hc/en-us. Hope this helps, Suzon from Clue.', 'modified': '2023-03-20T11:04:51Z'}","Once Clue began requiring a login I was out. In these post Roe v Wade times, I do not want to make it easier for third parties to access and track my menstrual date. I moved over to the Health app which seems to be more friendly to that concept.",1,False,Qertiyivncndnfjbkvjd,Post Roe v Wade exit,clue-period-tracker-calendar,657189652,#NAME?,0.9936953,0,0,1,1
3826,2/1/23 8:02,,"Warning!!! Pro abortion company. When your period is a day late, it lets you read an article that says not to go to crisis pregnancy centers because they use scare tactics to talk you out of abortions. 😔 I will be deleting this app.",1,False,rachey777,Very pro abortion,clue-period-tracker-calendar,657189652,#NAME?,0.938961671,0,0,0,1
3989,12/21/20 12:12,"{'id': 20062159, 'body': 'Thanks for writing to us and expressing your feedback on the recent message about our podcast episode regarding abortion. \nWhen regarding culturally taboo topics like this, our goal is to provide Clue users with a scientific and medical perspective. Our intention was not to promote abortion nor abortion rights, but rather to help people get a better understanding of what it entails from an objective point of view. We are in no way attempting to change your point of view on this issue, but rather to demystify social, cultural, and medical aspects of it.\nWe take your feedback very seriously. Moving forward, we will try to improve our communications regarding sensitive topics like these.', 'modified': '2020-12-29T10:56:07Z'}","I was 2 days late for my period. When I opened the app, I got an informational article that was “abortion, more common that you think”— that’s horrible!! The very first suggestion to a lady is to kill her baby! I deleted the app.",1,False,schooled4,Disturbing “article”,clue-period-tracker-calendar,657189652,#NAME?,0.915061722,0,1,0,0
4032,10/27/20 2:28,,Loved the app until they advertised their podcast speaking on different types of abortions and how they are becoming more common. I don’t need that shoved down my throat. Great app otherwise,2,False,HAHAHAHAHHAHSHAHHAHA,Abortion?,clue-period-tracker-calendar,657189652,"The review text can be classified under the following category:

- l4_if_related_to_the_overturn: The review mentions the topic of abortions, which is relevant to the concerns following the overturn of Roe v. Wade.",0.421618737,0,0,0,1
4048,10/23/20 19:14,"{'id': 18706322, 'body': 'Thanks for writing to us and expressing your feedback over the recent message about our podcast episode regarding abortion. We’re very sorry if this message offended you in any way.\nWhen regarding culturally taboo topics like this, our goal is to provide Clue users with a scientific and medical perspective, but is in no way an attempt to change your personal views on this issue. We take your feedback very seriously and will try to improve our communications regarding sensitive topics like these moving forward.\nBest,\nClue Support Team\n', 'modified': '2020-10-26T11:16:51Z'}","After using this app for about 5 years, an abortion ad appeared called “abortion is more common than you think” I use this app to track my periods, not to have motives pushed on me!",1,False,jocey grosey,Very disappointed,clue-period-tracker-calendar,657189652,#NAME?,0.97553529,0,1,0,0
4075,2/10/23 20:09,"{'id': 34832439, 'body': 'Hey, thanks for reaching out. Access to safe, timely abortions is essential to the health of anyone who can become pregnant. Restrictive laws don’t stop abortions, instead they cause more people to seek out abortions that are unregulated and therefore unsafe. Everyone is entitled to their own opinion, this is ours. All the best, Suzon from Clue', 'modified': '2023-02-13T10:05:33Z'}","This app promotes abortion so much that it makes me sick. A PERSON IS A PERSON, NO MATTER HOW SMALL! I will be deleting this app and never doing any sort of business with this company again.",1,False,God's child 16,So disappointed,clue-period-tracker-calendar,657189652,This review does not fit into any of the provided categories.,0.405864832,0,0,0,0
4217,2/2/24 2:02,"{'id': 41754264, 'body': 'Hi there, thanks for reaching out.\nWe’re so sorry to hear that we’ve let you down. Unfortunately, we’ve had to make tough decisions in order to be a sustainable business, so we can keep providing the free version of Clue to those who need it. All of your tracked data is still visible in your Calendar View and you can still see how long your cycles are. Just tap on the date when your cycle ended (the day before your next period started) > A pop-up will then appear from the bottom, with your tracking details > Check the top right corner for ""Cycle day #"". Make sure that you have the latest app version (151.0) to see this. \nDeeper analysis and data visualization are now a part of Clue Plus. Because of our firm position to keep your data private and safe, we don’t make money from ads like many other companies do. Clue Plus is the only way we can continue to fund and support free features and resources. We hope you can understand. All the best, Ilaria from Clue.', 'modified': '2024-02-05T09:36:54Z'}","I have been using clue to track my periods since June of 2015. I initially downloaded it because i liked the look of a period tracker app that was not outright pink and fluffy and because it offered insight and helpful information about my cycle. It’s extremely accurate with future predictions and I LOVED the fact that i could keep track of things like cravings, sex drive, moods, & pain levels. However, I will no longer be recommending this app to people as I have been over the years simply because it has become more annoying than it is helpful to use after some recent updates. As someone who has irregular cycle lengths and plans on never getting pregnant, I found it very helpful to be able to go through my history to see patterns emerging and was consistently eager to track things every month. Unfortunately, my “analysis” is now locked behind a paywall and I can no longer see even how long past cycles had been. I also enjoyed the previous ability to view helpful tidbits of basic information about menstruation, sex, fertility, etc if I had questions or wanted to educate myself without leaving the app. This is also no longer available on the free version. I completely understand the need to advertise Clue Plus and the fact that companies need funds in order to stay afloat. I get it. I am not however appreciative of the excessive ads for a subscription I cannot afford (let alone for features I do not need nor will ever use), the revoking of several years worth of cycle information at an easy glance, the lack of features previously available on the free version, and the changing of data tracking policies without any warning, especially while living as a woman with a uterus post-Roe V. Wade.",2,False,jh01313,disappointed with new updates,clue-period-tracker-calendar,657189652,#NAME?,0.768351914,0,1,1,1
4245,8/11/22 20:51,,Anything that is pro-abortion is ultimately pro-eugenics and anti-women. If you share my beliefs in that statement then I’d encourage you to use a different period/fertility tracking app.,1,False,hucklebelley,Pro-Abortion,clue-period-tracker-calendar,657189652,#NAME?,0.816451801,0,0,0,1
4255,6/26/22 9:30,"{'id': 30598250, 'body': 'Hey, thanks for reaching out. We understand any anxiety you may be feeling right now. We’d like to reassure people that any health data tracked in Clue is private and safe. This includes data about pregnancies, pregnancy loss or abortion. Keeping sensitive data safe is fundamental to our values and what we believe in. We will never disclose this information. We also follow EU General Data Protection Regulation (GDPR) laws, which means we give special protection to any reproductive health data tracked in Clue. We understand this is a distressing time for some people and if you have any more questions, feel free to contact us at trust@helloclue.com. Hope this helps, Ilaria from Clue.', 'modified': '2022-06-28T09:42:36Z'}",I liked this app. Deleted after Roe v Wade. I need a guarantee they won’t sell my data if am to reinstall.,1,False,"victim 14,395",Encrypt and guarantee you won’t sell my data,clue-period-tracker-calendar,657189652,#NAME?,0.994323935,0,0,1,1
4362,12/23/22 10:59,"{'id': 33918832, 'body': 'Hi, thank you for taking the time to reach out and I am sorry to hear of your concerns. We are working hard on rebuilding the app and birth control ring tracking and the ability to toggle ovulation/fertile window information are both back in the app, in version 101.4, available in the app store now. If you download 101.4 you will find birth control ring tracking in the tracking categories and the ovulation/fertile window toggle in the More menu. We are working on rebuilding custom tags right now and they, along with your previously tracked data, will be back in the app very, very soon, in the coming weeks. We recommend turning on auto updates so that you see new features as soon as they are released. Thank you again for taking the time to share your feedback and concerns, we really appreciate it. Hope this helps, Rhiannon from Clue.', 'modified': '2022-12-25T09:05:57Z'}","You took away everything good about this app. I used the tags section to track my potential seizures, any issues with my period, and it helped my doctors determine what was going on with me and now it’s all gone. All of my data, years of notes, and information on my personal cycle gone in an instant and no way to get my information back because I didn’t get a downloaded version before this ridiculous update. Not everyone uses a pill and I can’t change the type of medication to my ring which is awful and unfair to everyone using this app. Since I’m in the US and this app was encrypted I felt safe using it considering the overturning of Roe v Wade in my country. The update is clunky and is far from streamlined like the previous updates. Sometimes if it’s not broken don’t fix it, there was absolutely nothing wrong with the old versions. If this is a partial update why force an update when not everything is ready. Circling back to Roe, this all feels shady and I’m starting not to feel safe. I trusted this app because it was free and I didn’t have to pay for upgrades that included turning the fertility tracker off and toggling my birth control type.  This update is awful and I’m really upset about the change. Please either update to a full free version or please let us know if we need to pay for these upgrades to change birth control and toggle ovulation because I’ll just take my data and delete my account and start tracking on my own like everyone else suggested after the overturning of Roe.",1,False,limeadegirl,Update is AWFUL,clue-period-tracker-calendar,657189652,#NAME?,0.873165923,0,1,1,1
4363,6/24/22 22:04,"{'id': 30598262, 'body': 'Hey, thanks for reaching out. We understand any anxiety you may be feeling right now. We’d like to reassure people that any health data tracked in Clue is private and safe. This includes data about pregnancies, pregnancy loss or abortion. Keeping sensitive data safe is fundamental to our values and what we believe in. We will never disclose this information. We also follow EU General Data Protection Regulation (GDPR) laws, which means we give special protection to any reproductive health data tracked in Clue. We understand this is a distressing time for some people and if you have any more questions, feel free to contact us at trust@helloclue.com. Hope this helps, Ilaria from Clue.', 'modified': '2022-06-28T09:42:44Z'}",In a post roe world clue sells your data! There are other apps that protect that data!!,1,False,gap1315,Sells your data,clue-period-tracker-calendar,657189652,#NAME?,0.994600992,0,0,1,1
